u,g,r,i,z,ra,dec,flags_r
23.074873,25.853428,22.561491,21.399,21.548338,270.34860834,-0.61957625,4573968673538065
26.844595,24.926487,25.209034,21.535397,21.080416,270.31596427,-0.62741716,9007199422644249
25.726421,23.503185,22.631903,21.263401,20.803648,270.33982579,-0.61849715,2251799989846289
24.841303,25.707012,22.060259,20.573465,20.234066,270.32483237,-0.61862118,8388865
23.612288,24.060093,22.816957,21.424494,20.564909,270.39808377,-0.57447031,41943321
24.74144,23.80341,21.696259,21.176584,22.165844,270.43506244,-0.56069274,4503874807267352
25.046064,25.348801,21.968527,21.507015,21.431374,270.43078983,-0.55941101,4503874807398424
23.331781,22.563057,21.718056,20.7358,20.403513,270.41420129,-0.57430413,13581442772631569
23.325346,23.314045,21.769217,21.108086,21.511858,270.4176386,-0.56018614,4503874807267344
23.482958,22.829184,21.235912,20.754047,20.342196,270.42256069,-0.56094312,49539871047417856
23.125235,22.478319,21.113182,20.569309,20.363459,270.47954271,-0.52390858,2310346883987406872
27.080883,23.957615,22.031132,21.055647,20.960684,270.44198275,-0.54846172,9007199397380353
23.736496,24.351372,22.930901,21.147095,20.918779,270.8017006,-0.62806118,1099553702161
23.936911,22.853603,21.272823,20.697159,20.600195,270.82459686,-0.60720782,4503599929360400
23.809307,23.149714,21.850485,21.284998,22.116556,270.86637388,-0.53803431,4503874816213532
23.14764,25.719149,21.959517,21.578255,21.077814,270.86871242,-0.5277873,4503874807791636
25.291847,22.212599,21.643236,20.534176,20.076851,270.84493668,-0.5645971,6755399709655056
25.419064,23.385801,22.672823,21.027678,20.409021,270.86071907,-0.54668077,9007199397478657
24.329021,23.689379,21.651503,22.232531,21.11459,271.12220725,-0.59050802,2310346883987439632
26.684719,22.274551,21.505707,20.982414,20.003542,271.11684773,-0.61680029,4503874773712896
23.56167,22.240175,21.254644,20.890396,20.146517,271.1194499,-0.61194141,4503874773712896
24.634686,22.962809,22.061913,20.403275,20.139818,271.16220928,-0.52063146,4573968674095125
23.535278,22.86342,21.505585,20.592064,21.202053,271.14804413,-0.5507813,2310416977853677585
25.973192,23.754192,22.362295,21.502439,21.056892,271.14421751,-0.55299273,4573968673538065
24.641153,25.122437,24.804152,19.392262,18.200571,271.51231686,-0.59003048,9007199397380369
24.575327,24.461107,22.176548,21.037052,20.532946,271.50729056,-0.60420017,33689617
22.299931,22.911922,21.591738,21.062189,20.625443,271.49857893,-0.61733741,4503874807267344
22.881433,22.738306,21.551462,20.593792,20.733912,271.50069633,-0.61562089,2310346883987439640
23.268879,24.060568,21.583679,20.925314,20.584547,271.52335821,-0.55014617,2310346883995795472
23.946428,24.112337,23.798429,21.784027,22.586088,271.5310757,-0.55506579,9147936919441681
26.540628,24.278698,21.272652,20.637495,20.124968,271.53507197,-0.54322684,4503874773712896
22.916311,23.260473,21.831104,20.937044,20.988956,271.87505058,-0.60917106,4503874807791636
22.966455,23.505812,21.329811,20.485531,19.999708,271.85900542,-0.62867088,2310346883987574800
27.053326,23.917583,22.30789,21.75762,20.940931,271.87005868,-0.62278708,11399736733073681
25.372398,25.434324,22.143438,20.795328,20.061094,271.88658581,-0.55547552,6755674620952592
22.939682,23.595497,23.696732,21.450279,20.955339,271.88334427,-0.57607661,9008298942693657
24.235825,22.143368,21.048225,20.872261,22.824652,271.88483512,-0.55143677,4503874916352016
25.207766,22.921724,22.044498,20.999113,20.327269,271.88593703,-0.54969425,4573968673570833
24.828251,25.176315,21.05596,20.402073,19.847101,271.89853335,-0.52113845,2312598683801260560
24.545296,26.120968,23.112219,21.769131,22.609346,271.87697054,-0.58162044,9007199422513169
24.589634,26.170601,25.810698,21.412006,20.442734,271.87655613,-0.58535146,9007199388960025
25.730917,24.42078,21.789055,22.34086,22.567341,271.89395267,-0.53291402,6755674621083664
25.898373,23.781429,21.729826,20.9646,20.208899,272.27630792,-0.59504547,4503874807267352
25.790831,22.909235,21.448574,20.864956,20.41082,272.27967302,-0.6110471,4503874807398416
26.089241,23.898672,22.75037,21.019482,20.112894,272.27116506,-0.60278057,9007199422644249
23.024126,22.968384,21.64238,20.72167,20.063713,272.2754176,-0.62365684,4503874807267344
25.057045,24.62631,22.656511,21.249037,19.829357,272.27731293,-0.62608158,2310434570039853073
24.249224,24.197906,23.269697,21.622519,21.699802,272.2754037,-0.62805245,13581167928279057
25.743216,24.701258,21.958567,20.869017,20.197756,272.29330135,-0.54612787,4521466993442832
24.073238,23.893673,22.07975,21.101837,20.644802,272.28435889,-0.55284441,4574243551445017
24.094074,25.17598,21.872173,20.774902,20.342337,272.07836352,-0.56738179,4503874807267344
24.812206,23.658869,21.861931,21.054287,20.743042,272.07566265,-0.5797867,2310346883987406864
26.368708,24.15164,21.811871,21.04257,21.321089,272.0403159,-0.67791652,2310346883987406864
23.495708,24.127985,24.090103,21.352587,21.134628,272.04215392,-0.66502071,2314850208611209489
23.96393,24.290298,23.650372,21.51376,21.979128,272.08450169,-0.52427138,2319424177116807441
25.043875,23.946022,22.281895,21.241232,20.964993,272.02599514,-0.71787624,4573968681927185
26.255266,22.860489,21.548931,20.699081,20.058117,272.03000639,-0.7213552,4503874773712896
25.885176,24.069914,21.04454,19.083424,17.848354,272.05518378,-0.63661866,6826043365130265
25.259897,24.438517,21.27907,20.495626,19.999512,272.06960738,-0.5909277,2312598683801092120
23.831703,23.71891,23.296824,21.330694,21.811476,272.07890608,-0.55139441,2305843009213693969
24.871799,23.711466,22.208868,20.747501,20.283657,272.03822546,-0.69356732,142639617
26.649092,23.176216,21.951382,20.944956,21.291523,272.07693156,-0.54576029,131073
22.800329,22.382959,24.802052,18.768084,22.827236,272.51141862,-0.57004304,15762599107006776
22.363508,26.221151,23.160765,21.78826,20.886057,272.51274032,-0.56082822,9007199288459281
24.833464,23.139683,22.62141,21.005547,21.08486,272.52096096,-0.53749791,11260098756345873
22.57975,25.684872,23.602198,21.108044,20.177322,272.50560745,-0.59762962,13581168062496785
24.5632,22.239016,21.077925,20.271914,19.71104,272.51918381,-0.54641745,2312598683801223184
23.51395,25.075991,21.929285,21.481134,22.45966,267.4302973,-0.17408728,2312598683801092112
26.638756,24.69908,22.878139,21.266132,20.336164,267.42844936,-0.18146368,9007199388958721
29.650162,29.160963,30.387831,29.500822,16.46673,267.84910069,-0.11790407,13510799293579568
27.255854,27.413059,28.699022,21.235998,21.91094,267.84843972,-0.11741256,9007199431328017
23.374437,25.115294,24.803104,24.359882,20.483517,267.85009077,-0.11691378,13510799326740784
25.586218,24.159279,22.720816,21.672409,22.123112,267.85850922,-0.20654941,2392537478332697
25.460478,26.282141,24.578604,23.661764,21.068283,267.86158644,-0.1888582,11258999202645265
24.946295,23.909489,21.113537,21.513973,22.339148,267.8630532,-0.18094959,2312598683935311120
23.541046,24.715666,21.045914,20.715189,21.789257,267.85173225,-0.10411516,2310346883987406864
24.581474,26.255417,22.575779,21.13397,20.429901,267.85206498,-0.11958296,15833242619871249
23.973751,23.599377,21.787661,21.141531,20.864304,267.854773,-0.11619285,4503600030023680
23.229528,23.771166,23.178009,21.472895,21.197924,267.85591083,-0.18497251,9007199263129857
24.041622,25.619066,22.689322,20.888924,20.418701,267.85841207,-0.15249682,9007199388992769
24.634153,23.172953,21.525818,20.626438,21.434839,268.21965421,-0.18503951,4573968673570833
28.929804,30.505371,29.759106,25.991934,26.488325,268.21546823,-0.18073514,33984529
25.231691,25.312706,25.483795,21.908491,24.217663,268.21943848,-0.17865135,9007199397744913
25.502253,22.39987,21.237354,20.821196,21.657047,268.22151019,-0.17164406,6755674620952592
26.058805,25.403843,23.203306,21.429575,21.251209,268.22018815,-0.11455757,2310416977862066449
25.682617,23.437525,21.713539,21.340023,21.261097,268.21056293,-0.1289877,4503874916319488
23.320621,24.29855,21.565054,20.884436,20.352413,268.56036969,-0.11289158,4503874807267344
25.642338,24.692585,24.615816,22.287764,22.130991,268.56471276,-0.10582247,9007199431069969
24.986832,26.393286,23.473143,21.740269,21.356121,268.56621752,-0.16888851,2319424177108418577
23.654657,23.552116,21.485861,21.268415,20.902435,268.57468471,-0.20941869,4503874773712896
23.953999,26.012691,25.659454,19.908144,19.83094,268.85700993,-0.11616792,2314850208611209489
21.24271,27.17771,27.719599,26.268251,24.689552,268.86113433,-0.13244582,11258999202678033
25.431849,25.958563,25.918177,22.765255,22.776752,269.08131753,-0.13256933,9007199397744913
24.758696,25.241718,24.216791,20.527203,22.848547,269.08849702,-0.19766512,142774544
23.933525,25.465006,22.559418,21.21524,21.316893,269.08626003,-0.1837308,45035996441612305
22.653406,22.865273,21.944006,20.525555,19.99963,269.07787775,-0.15144837,9007199397380353
23.125921,26.037985,22.862062,21.340984,21.600012,269.08076364,-0.15894947,1
23.272823,25.702045,22.794918,21.23571,20.968145,269.49578233,-0.12309747,9007199422681105
24.517145,22.977604,21.307566,21.169987,20.869503,269.49717116,-0.15483717,2310346609109499920
23.456762,23.445049,21.84112,21.0592,20.648623,269.49801351,-0.15949686,6755674621087768
26.460823,24.633165,23.274187,21.617077,21.292194,269.50918346,-0.16827429,13581167936667921
24.696135,25.756617,22.166569,22.165215,20.303724,269.51247559,-0.14733098,4503599937781776
23.350246,24.298412,23.083532,21.321451,20.744326,269.51260434,-0.15344187,13581167936668177
25.628092,24.601494,21.303486,20.902721,20.847755,269.48167636,-0.10224786,2310346883987406864
24.147652,22.575607,21.098036,20.86495,20.107868,269.4918784,-0.14514802,4503599929360408
25.373199,24.886219,24.473944,21.498764,20.649651,269.50321144,-0.13759373,9007199430934809
22.244852,24.297564,23.270239,21.157177,20.886627,269.50946192,-0.13565411,2305843009222082841
24.660767,25.128532,23.049271,21.338579,21.035347,269.51421677,-0.20126932,6755399717880080
23.423641,22.690701,21.505238,21.172222,21.134842,269.49005027,-0.12371858,4503599929360400
21.985683,25.104544,23.124413,21.133646,20.041645,269.49397267,-0.13409345,11258999202660377
25.422716,22.979292,21.582354,21.352089,20.624804,269.51371654,-0.17999724,6755674620952592
23.784344,23.530981,21.220839,20.213091,19.745468,270.42618888,-0.27861378,4503874807267344
24.751247,22.87014,21.781794,21.55064,21.205446,270.43638389,-0.29535652,4503874807267352
24.48365,24.153381,22.89337,21.747875,23.448196,270.42717337,-0.30020493,9007199422648337
25.285894,25.568413,24.040867,21.702213,21.383194,270.44784127,-0.23954764,9008298942681361
25.670612,22.794691,21.281786,20.620739,20.192957,270.44450829,-0.27396653,6755674595819792
20.30113,26.102818,25.12591,25.14842,16.222563,270.47537232,-0.2217607,13510799293321520
23.629038,24.470428,21.055943,20.195923,19.989704,270.48342862,-0.16626731,2312598683801124880
23.380087,25.921795,23.897293,21.946253,22.189091,270.44212227,-0.27078213,22588642195144721
23.955383,24.237398,21.899414,21.351107,21.939915,270.45118076,-0.23244116,2310346609109499920
25.911814,23.822191,21.353197,19.650513,18.835218,270.48134914,-0.17428819,4573968640016401
24.540501,23.337328,21.992092,20.624672,19.889277,270.48357216,-0.19497936,2305843009213857817
23.388109,23.176167,21.146223,20.299902,19.918701,270.48831189,-0.1795025,6755674620952592
24.679289,24.885939,22.45158,21.538797,22.654522,270.50204693,-0.10197691,167804945
23.475313,25.501135,22.697803,22.080269,22.007124,270.50650312,-0.10104982,4573968673538073
24.709044,22.008305,22.788269,20.488012,20.196892,270.4988038,-0.14936426,76631562686300433
25.40974,23.300217,23.311552,21.840155,21.597134,270.42768152,-0.3107485,9007199422644241
24.950897,26.344948,23.542692,21.360804,21.036749,270.48988758,-0.16571276,13581167928279057
22.94385,23.800785,21.775213,21.165026,21.505178,270.45281764,-0.26529491,4503600030040064
25.219637,22.872673,21.166735,20.475756,20.3395,270.45601402,-0.25960975,4503599895805952
23.316048,25.983936,22.693838,20.983816,20.897968,270.478518,-0.2118725,49769394108236305
23.684385,24.169771,23.097338,20.584503,21.085991,270.47760526,-0.21347913,9007199431065881
24.422829,23.981846,21.522446,20.863789,20.290211,270.48551441,-0.17032465,2310346609109499920
26.707155,23.374023,21.58256,21.510542,22.864061,270.49496875,-0.10914839,4503874773712896
26.307487,25.351217,21.59383,20.905653,19.992353,270.51207305,-0.10738635,6755674587398160
24.560408,22.644777,21.625694,21.010309,20.924212,270.43566697,-0.27034248,32769
24.693779,24.178177,22.096676,20.98019,20.568886,270.44482738,-0.26890957,142737665
27.034149,25.732056,21.925266,20.175217,19.934414,270.45662476,-0.25476533,9007199397380097
23.71776,23.956335,23.007759,20.818884,20.286072,270.46107338,-0.23053171,9007199254740993
26.386684,24.884037,22.267839,20.829012,20.147274,270.49770565,-0.17872255,1
23.535364,26.164515,24.458725,21.923901,21.317404,270.90987506,-0.18340125,9007199430910233
25.255791,24.074821,24.808302,21.983065,22.823462,270.91572704,-0.17489595,13510799293153584
25.48633,22.761637,21.012152,20.423874,19.834339,270.92007702,-0.14172646,4573968640147473
24.61133,24.035154,23.270878,21.002338,20.051455,270.92452458,-0.15698709,2305843009222082833
24.89101,23.696318,21.990435,21.653496,21.960911,270.93160874,-0.10142843,2310346883987406864
23.847437,25.798176,21.989126,20.82897,20.171724,270.90413031,-0.2096733,4573968648372249
26.556444,22.108681,21.341888,20.656031,20.340349,270.91932227,-0.16168617,4503874773712896
22.754503,22.891764,21.079987,19.991112,19.453039,269.27833726,0.63164236,2312598683801124880
25.06472,23.362404,22.287218,20.653286,20.223808,269.30198086,0.66771867,2310417252731584529
25.557756,22.483877,21.173712,20.663902,20.809114,269.31454852,0.67157425,2312598683801227280
25.744898,23.622698,21.267427,20.703695,20.151257,269.31593349,0.67562295,4503874773712896
23.843414,23.093758,21.621508,20.983772,21.829613,269.30712322,0.67311505,13511074431139840
23.502787,22.055866,21.161137,20.395504,20.169468,269.34705474,0.70440326,6755674620985368
23.385086,25.383226,21.493593,21.273935,20.873707,269.34471968,0.71149551,2310346883987406864
23.328363,22.89962,21.443146,20.834812,19.991331,269.33319448,0.6986494,4503874773712896
23.846684,22.63135,21.989735,19.596128,22.375746,269.99952409,0.60690881,2305843009222115601
25.992718,25.159,22.368534,20.779308,19.83452,269.97838835,0.61016233,9007199397347585
25.916868,22.242584,21.381376,20.79697,20.226707,270.63647687,0.7265293,6755674620952592
23.849474,23.611755,22.833084,20.752401,21.155842,270.64155706,0.71476917,2305843009222218001
23.186602,25.624414,25.642958,22.600136,22.901012,270.68332023,0.67288187,18014398543958037
25.465773,23.324566,21.149073,20.636402,20.23654,270.69963503,0.65899291,4503874773712920
23.905798,22.325413,21.329878,20.635391,20.612537,270.70988287,0.64895619,4503874773746176
23.107777,26.171776,24.676258,21.966536,20.629923,270.92262828,0.73840845,9007199431053589
24.064495,26.069942,22.652147,20.406992,19.215652,270.9491524,0.70368399,2314850208602652689
23.61371,22.493816,21.141577,20.632067,20.417255,270.96937937,0.67649395,4503599929360400
26.869007,23.107105,21.487467,20.519873,20.266958,270.95789694,0.69006779,4503874773712896
24.472282,24.56967,21.841448,20.784908,21.262802,270.92433366,0.73464019,8388865
22.409216,26.233879,22.42137,20.828102,20.271646,270.93608296,0.72221736,45035996407922689
26.772484,23.997128,22.467793,21.519903,19.977396,270.92357672,0.73174447,9007199263162881
24.614662,23.742867,21.41787,20.336725,20.040735,270.98046841,0.66042423,2310416977853677585
25.229612,25.079132,22.064419,21.32983,22.099518,271.02785323,0.57606777,2310346883987406864
23.004168,22.338032,21.141258,20.598635,20.529703,271.05898231,0.52940951,4503874807267344
23.903664,25.245945,23.537609,21.337284,20.546259,271.05949099,0.52808238,2310416977862066449
24.285273,25.009342,21.78303,20.334211,19.689659,270.97892889,0.6663837,2312598683809480984
23.363342,23.336287,21.840084,20.731508,20.391066,271.03070871,0.5833199,4573968639983633
25.03384,23.012871,21.809301,20.715038,20.86507,271.04110634,0.56244881,9007199254740993
22.977407,25.975863,24.073223,21.993994,21.064013,271.2765721,0.7142301,9007199431295249
25.82896,24.825123,21.208702,20.007626,21.421898,271.29136824,0.69141807,2310346883987804176
22.789801,24.711388,22.696661,20.97554,19.676752,271.27993592,0.70807539,9007199388958737
23.79468,22.673014,21.320635,20.548231,19.772738,271.28357515,0.69472694,2310346883995828240
24.855669,23.174559,22.077913,21.061209,20.60256,271.30685393,0.66108502,11258999236198417
25.515076,22.313074,21.293955,20.880566,20.546913,271.30151578,0.67640955,2310346883995828240
